video,frame_idx,frame_ts_ms,saved_path,orig_w,orig_h,scale,sharpness
Данные/43_15/43_15.mp4,110,5515,ml/output/frames/43_15/000110.jpg,3840,2160,0.5,1957.2
Данные/43_15/43_15.mp4,115,5765,ml/output/frames/43_15/000115.jpg,3840,2160,0.5,1987.5
Данные/43_15/43_15.mp4,120,6016,ml/output/frames/43_15/000120.jpg,3840,2160,0.5,2041.8
Данные/43_15/43_15.mp4,125,6267,ml/output/frames/43_15/000125.jpg,3840,2160,0.5,1935.6
Данные/43_15/43_15.mp4,130,6517,ml/output/frames/43_15/000130.jpg,3840,2160,0.5,2035.6
Данные/43_15/43_15.mp4,135,6768,ml/output/frames/43_15/000135.jpg,3840,2160,0.5,2010.2
Данные/43_15/43_15.mp4,140,7019,ml/output/frames/43_15/000140.jpg,3840,2160,0.5,1983.7
Данные/43_15/43_15.mp4,145,7269,ml/output/frames/43_15/000145.jpg,3840,2160,0.5,2307.3
Данные/43_15/43_15.mp4,150,7520,ml/output/frames/43_15/000150.jpg,3840,2160,0.5,3076.1
Данные/43_15/43_15.mp4,160,8021,ml/output/frames/43_15/000160.jpg,3840,2160,0.5,4701.1
Данные/43_15/43_15.mp4,190,9526,ml/output/frames/43_15/000190.jpg,3840,2160,0.5,5608.0
Данные/43_15/43_15.mp4,225,11280,ml/output/frames/43_15/000225.jpg,3840,2160,0.5,5952.2
Данные/43_15/43_15.mp4,280,14038,ml/output/frames/43_15/000280.jpg,3840,2160,0.5,6086.9
Данные/Unlabeled/25_12-20.mp4,0,0,ml/output/frames/25_12-20/000000.jpg,3840,2160,0.5,3752.1
Данные/Unlabeled/25_12-20.mp4,5,250,ml/output/frames/25_12-20/000005.jpg,3840,2160,0.5,3965.1
Данные/Unlabeled/25_12-20.mp4,10,501,ml/output/frames/25_12-20/000010.jpg,3840,2160,0.5,3514.4
Данные/Unlabeled/25_12-20.mp4,15,751,ml/output/frames/25_12-20/000015.jpg,3840,2160,0.5,3333.2
Данные/Unlabeled/25_12-20.mp4,20,1002,ml/output/frames/25_12-20/000020.jpg,3840,2160,0.5,3221.0
Данные/Unlabeled/25_12-20.mp4,25,1252,ml/output/frames/25_12-20/000025.jpg,3840,2160,0.5,3418.5
Данные/Unlabeled/25_12-20.mp4,30,1503,ml/output/frames/25_12-20/000030.jpg,3840,2160,0.5,3627.8
Данные/Unlabeled/25_12-20.mp4,35,1753,ml/output/frames/25_12-20/000035.jpg,3840,2160,0.5,3094.1
Данные/Unlabeled/25_12-20.mp4,40,2004,ml/output/frames/25_12-20/000040.jpg,3840,2160,0.5,3020.1
Данные/Unlabeled/25_12-20.mp4,45,2254,ml/output/frames/25_12-20/000045.jpg,3840,2160,0.5,3086.0
Данные/Unlabeled/25_12-20.mp4,50,2504,ml/output/frames/25_12-20/000050.jpg,3840,2160,0.5,2934.8
Данные/Unlabeled/25_12-20.mp4,55,2755,ml/output/frames/25_12-20/000055.jpg,3840,2160,0.5,3230.0
Данные/Unlabeled/25_12-20.mp4,60,3005,ml/output/frames/25_12-20/000060.jpg,3840,2160,0.5,3180.2
Данные/Unlabeled/25_12-20.mp4,65,3256,ml/output/frames/25_12-20/000065.jpg,3840,2160,0.5,3400.5
Данные/Unlabeled/25_12-20.mp4,70,3506,ml/output/frames/25_12-20/000070.jpg,3840,2160,0.5,3583.0
Данные/Unlabeled/25_12-20.mp4,75,3757,ml/output/frames/25_12-20/000075.jpg,3840,2160,0.5,3191.6
Данные/Unlabeled/25_12-20.mp4,80,4007,ml/output/frames/25_12-20/000080.jpg,3840,2160,0.5,3544.6
Данные/Unlabeled/25_12-20.mp4,85,4258,ml/output/frames/25_12-20/000085.jpg,3840,2160,0.5,3641.5
Данные/Unlabeled/25_12-20.mp4,90,4508,ml/output/frames/25_12-20/000090.jpg,3840,2160,0.5,3481.8
Данные/Unlabeled/25_12-20.mp4,95,4758,ml/output/frames/25_12-20/000095.jpg,3840,2160,0.5,3819.5
Данные/Unlabeled/25_12-20.mp4,100,5009,ml/output/frames/25_12-20/000100.jpg,3840,2160,0.5,4361.9
Данные/Unlabeled/25_12-20.mp4,110,5510,ml/output/frames/25_12-20/000110.jpg,3840,2160,0.5,5895.4
Данные/Unlabeled/25_12-20.mp4,130,6512,ml/output/frames/25_12-20/000130.jpg,3840,2160,0.5,3187.6
Данные/Unlabeled/25_12-20.mp4,150,7513,ml/output/frames/25_12-20/000150.jpg,3840,2160,0.5,3664.2
Данные/Unlabeled/25_12-20.mp4,155,7764,ml/output/frames/25_12-20/000155.jpg,3840,2160,0.5,3414.5
Данные/Unlabeled/25_12-20.mp4,160,8014,ml/output/frames/25_12-20/000160.jpg,3840,2160,0.5,3008.7
Данные/Unlabeled/25_12-20.mp4,165,8265,ml/output/frames/25_12-20/000165.jpg,3840,2160,0.5,3233.8
Данные/Unlabeled/25_12-20.mp4,170,8515,ml/output/frames/25_12-20/000170.jpg,3840,2160,0.5,3206.5
Данные/Unlabeled/25_12-20.mp4,175,8766,ml/output/frames/25_12-20/000175.jpg,3840,2160,0.5,2997.1
Данные/Unlabeled/25_12-20.mp4,180,9016,ml/output/frames/25_12-20/000180.jpg,3840,2160,0.5,2960.7
Данные/Unlabeled/25_12-20.mp4,185,9266,ml/output/frames/25_12-20/000185.jpg,3840,2160,0.5,3088.1
Данные/Unlabeled/25_12-20.mp4,190,9517,ml/output/frames/25_12-20/000190.jpg,3840,2160,0.5,2883.4
Данные/Unlabeled/25_12-20.mp4,195,9767,ml/output/frames/25_12-20/000195.jpg,3840,2160,0.5,3502.2
Данные/Unlabeled/25_12-20.mp4,200,10018,ml/output/frames/25_12-20/000200.jpg,3840,2160,0.5,3224.3
Данные/Unlabeled/25_12-20.mp4,205,10268,ml/output/frames/25_12-20/000205.jpg,3840,2160,0.5,3165.1
Данные/Unlabeled/25_12-20.mp4,210,10519,ml/output/frames/25_12-20/000210.jpg,3840,2160,0.5,3128.4
Данные/Unlabeled/25_12-20.mp4,215,10769,ml/output/frames/25_12-20/000215.jpg,3840,2160,0.5,2930.3
Данные/Unlabeled/25_12-20.mp4,220,11020,ml/output/frames/25_12-20/000220.jpg,3840,2160,0.5,2897.5
Данные/Unlabeled/25_12-20.mp4,225,11270,ml/output/frames/25_12-20/000225.jpg,3840,2160,0.5,3178.5
Данные/Unlabeled/25_12-20.mp4,230,11520,ml/output/frames/25_12-20/000230.jpg,3840,2160,0.5,3673.3
Данные/Unlabeled/25_12-20.mp4,235,11771,ml/output/frames/25_12-20/000235.jpg,3840,2160,0.5,4139.2
Данные/Unlabeled/25_12-20.mp4,250,12522,ml/output/frames/25_12-20/000250.jpg,3840,2160,0.5,5878.4
Данные/Unlabeled/25_12-20.mp4,265,13274,ml/output/frames/25_12-20/000265.jpg,3840,2160,0.5,5577.4
Данные/Unlabeled/25_12-20.mp4,270,13524,ml/output/frames/25_12-20/000270.jpg,3840,2160,0.5,3848.1
Данные/Unlabeled/25_12-20.mp4,275,13774,ml/output/frames/25_12-20/000275.jpg,3840,2160,0.5,3344.2
Данные/Unlabeled/25_12-20.mp4,280,14025,ml/output/frames/25_12-20/000280.jpg,3840,2160,0.5,3008.2
Данные/Unlabeled/25_12-20.mp4,285,14275,ml/output/frames/25_12-20/000285.jpg,3840,2160,0.5,2887.3
Данные/Unlabeled/25_12-20.mp4,290,14526,ml/output/frames/25_12-20/000290.jpg,3840,2160,0.5,3068.2
Данные/Unlabeled/25_12-20.mp4,295,14776,ml/output/frames/25_12-20/000295.jpg,3840,2160,0.5,3052.9
Данные/Unlabeled/25_12-20.mp4,300,15027,ml/output/frames/25_12-20/000300.jpg,3840,2160,0.5,2807.0
Данные/Unlabeled/25_12-20.mp4,305,15277,ml/output/frames/25_12-20/000305.jpg,3840,2160,0.5,2876.0
Данные/Unlabeled/25_12-20.mp4,310,15528,ml/output/frames/25_12-20/000310.jpg,3840,2160,0.5,2873.5
Данные/Unlabeled/25_12-20.mp4,315,15778,ml/output/frames/25_12-20/000315.jpg,3840,2160,0.5,2796.4
Данные/Unlabeled/25_12-20.mp4,320,16028,ml/output/frames/25_12-20/000320.jpg,3840,2160,0.5,2903.0
Данные/Unlabeled/25_12-20.mp4,325,16279,ml/output/frames/25_12-20/000325.jpg,3840,2160,0.5,2958.8
Данные/Unlabeled/25_12-20.mp4,330,16529,ml/output/frames/25_12-20/000330.jpg,3840,2160,0.5,3068.4
Данные/Unlabeled/25_12-20.mp4,335,16780,ml/output/frames/25_12-20/000335.jpg,3840,2160,0.5,2286.2
Данные/Unlabeled/25_12-20.mp4,340,17030,ml/output/frames/25_12-20/000340.jpg,3840,2160,0.5,2965.1
Данные/Unlabeled/25_12-20.mp4,345,17281,ml/output/frames/25_12-20/000345.jpg,3840,2160,0.5,3071.5
Данные/Unlabeled/25_12-20.mp4,350,17531,ml/output/frames/25_12-20/000350.jpg,3840,2160,0.5,3252.9
Данные/Unlabeled/25_12-20.mp4,355,17782,ml/output/frames/25_12-20/000355.jpg,3840,2160,0.5,3195.3
Данные/Unlabeled/25_12-20.mp4,360,18032,ml/output/frames/25_12-20/000360.jpg,3840,2160,0.5,3082.2
Данные/Unlabeled/25_12-20.mp4,365,18282,ml/output/frames/25_12-20/000365.jpg,3840,2160,0.5,3490.9
Данные/Unlabeled/25_12-20.mp4,370,18533,ml/output/frames/25_12-20/000370.jpg,3840,2160,0.5,3403.9
Данные/Unlabeled/25_12-20.mp4,375,18783,ml/output/frames/25_12-20/000375.jpg,3840,2160,0.5,3170.2
Данные/Unlabeled/25_12-20.mp4,380,19034,ml/output/frames/25_12-20/000380.jpg,3840,2160,0.5,2911.1
Данные/Unlabeled/25_12-20.mp4,385,19284,ml/output/frames/25_12-20/000385.jpg,3840,2160,0.5,2832.7
Данные/Unlabeled/25_12-20.mp4,390,19535,ml/output/frames/25_12-20/000390.jpg,3840,2160,0.5,2909.0
Данные/Unlabeled/25_12-20.mp4,395,19785,ml/output/frames/25_12-20/000395.jpg,3840,2160,0.5,2991.1
Данные/Unlabeled/25_12-20.mp4,400,20036,ml/output/frames/25_12-20/000400.jpg,3840,2160,0.5,3099.0
Данные/Unlabeled/25_12-20.mp4,405,20286,ml/output/frames/25_12-20/000405.jpg,3840,2160,0.5,3739.3
Данные/Unlabeled/25_12-20.mp4,410,20536,ml/output/frames/25_12-20/000410.jpg,3840,2160,0.5,4003.3
Данные/Unlabeled/25_12-20.mp4,415,20787,ml/output/frames/25_12-20/000415.jpg,3840,2160,0.5,4326.0
Данные/Unlabeled/25_12-20.mp4,430,21538,ml/output/frames/25_12-20/000430.jpg,3840,2160,0.5,5805.3
Данные/Unlabeled/25_12-20.mp4,455,22791,ml/output/frames/25_12-20/000455.jpg,3840,2160,0.5,4423.9
Данные/Unlabeled/25_12-20.mp4,460,23041,ml/output/frames/25_12-20/000460.jpg,3840,2160,0.5,3614.6
Данные/Unlabeled/25_12-20.mp4,465,23291,ml/output/frames/25_12-20/000465.jpg,3840,2160,0.5,3145.1
Данные/Unlabeled/25_12-20.mp4,470,23542,ml/output/frames/25_12-20/000470.jpg,3840,2160,0.5,2913.1
Данные/Unlabeled/25_12-20.mp4,475,23792,ml/output/frames/25_12-20/000475.jpg,3840,2160,0.5,2902.6
Данные/Unlabeled/25_12-20.mp4,480,24043,ml/output/frames/25_12-20/000480.jpg,3840,2160,0.5,2985.3
Данные/Unlabeled/25_12-20.mp4,485,24293,ml/output/frames/25_12-20/000485.jpg,3840,2160,0.5,3216.1
Данные/Unlabeled/25_12-20.mp4,490,24544,ml/output/frames/25_12-20/000490.jpg,3840,2160,0.5,3096.9
Данные/Unlabeled/25_12-20.mp4,495,24794,ml/output/frames/25_12-20/000495.jpg,3840,2160,0.5,2230.7
Данные/Unlabeled/25_12-20.mp4,500,25045,ml/output/frames/25_12-20/000500.jpg,3840,2160,0.5,2708.3
Данные/Unlabeled/25_12-20.mp4,505,25295,ml/output/frames/25_12-20/000505.jpg,3840,2160,0.5,2852.0
Данные/Unlabeled/25_12-20.mp4,510,25545,ml/output/frames/25_12-20/000510.jpg,3840,2160,0.5,2796.4
Данные/Unlabeled/25_12-20.mp4,515,25796,ml/output/frames/25_12-20/000515.jpg,3840,2160,0.5,2846.8
Данные/Unlabeled/25_12-20.mp4,520,26046,ml/output/frames/25_12-20/000520.jpg,3840,2160,0.5,2670.4
Данные/Unlabeled/25_12-20.mp4,525,26297,ml/output/frames/25_12-20/000525.jpg,3840,2160,0.5,2237.3
Данные/Unlabeled/25_12-20.mp4,530,26547,ml/output/frames/25_12-20/000530.jpg,3840,2160,0.5,2312.1
Данные/Unlabeled/25_12-20.mp4,535,26798,ml/output/frames/25_12-20/000535.jpg,3840,2160,0.5,2483.3
Данные/Unlabeled/25_12-20.mp4,540,27048,ml/output/frames/25_12-20/000540.jpg,3840,2160,0.5,3577.8
Данные/Unlabeled/25_12-20.mp4,545,27299,ml/output/frames/25_12-20/000545.jpg,3840,2160,0.5,3246.0
Данные/Unlabeled/25_12-20.mp4,550,27549,ml/output/frames/25_12-20/000550.jpg,3840,2160,0.5,3053.3
Данные/Unlabeled/25_12-20.mp4,555,27799,ml/output/frames/25_12-20/000555.jpg,3840,2160,0.5,3014.6
Данные/Unlabeled/25_12-20.mp4,560,28050,ml/output/frames/25_12-20/000560.jpg,3840,2160,0.5,3240.7
Данные/Unlabeled/25_12-20.mp4,565,28300,ml/output/frames/25_12-20/000565.jpg,3840,2160,0.5,3238.5
Данные/Unlabeled/25_12-20.mp4,570,28551,ml/output/frames/25_12-20/000570.jpg,3840,2160,0.5,3487.3
Данные/Unlabeled/25_12-20.mp4,575,28801,ml/output/frames/25_12-20/000575.jpg,3840,2160,0.5,4103.3
Данные/Unlabeled/25_12-20.mp4,580,29052,ml/output/frames/25_12-20/000580.jpg,3840,2160,0.5,4454.0
Данные/Unlabeled/25_12-20.mp4,590,29553,ml/output/frames/25_12-20/000590.jpg,3840,2160,0.5,5382.2
Данные/Unlabeled/25_12-20.mp4,605,30304,ml/output/frames/25_12-20/000605.jpg,3840,2160,0.5,5862.6
Данные/Unlabeled/25_12-20.mp4,615,30805,ml/output/frames/25_12-20/000615.jpg,3840,2160,0.5,4193.8
Данные/Unlabeled/25_12-20.mp4,620,31055,ml/output/frames/25_12-20/000620.jpg,3840,2160,0.5,3462.6
Данные/Unlabeled/25_12-20.mp4,625,31306,ml/output/frames/25_12-20/000625.jpg,3840,2160,0.5,2387.0
Данные/Unlabeled/25_12-20.mp4,630,31556,ml/output/frames/25_12-20/000630.jpg,3840,2160,0.5,2927.8
Данные/Unlabeled/25_12-20.mp4,635,31807,ml/output/frames/25_12-20/000635.jpg,3840,2160,0.5,3158.1
Данные/Unlabeled/25_12-20.mp4,640,32057,ml/output/frames/25_12-20/000640.jpg,3840,2160,0.5,2684.8
Данные/Unlabeled/25_12-20.mp4,645,32307,ml/output/frames/25_12-20/000645.jpg,3840,2160,0.5,2840.0
Данные/Unlabeled/25_12-20.mp4,650,32558,ml/output/frames/25_12-20/000650.jpg,3840,2160,0.5,2598.6
Данные/Unlabeled/25_12-20.mp4,655,32808,ml/output/frames/25_12-20/000655.jpg,3840,2160,0.5,2483.2
Данные/Unlabeled/25_12-20.mp4,660,33059,ml/output/frames/25_12-20/000660.jpg,3840,2160,0.5,2497.6
Данные/Unlabeled/25_12-20.mp4,665,33309,ml/output/frames/25_12-20/000665.jpg,3840,2160,0.5,2508.5
Данные/Unlabeled/25_12-20.mp4,670,33560,ml/output/frames/25_12-20/000670.jpg,3840,2160,0.5,2989.7
Данные/Unlabeled/25_12-20.mp4,675,33810,ml/output/frames/25_12-20/000675.jpg,3840,2160,0.5,3020.6
Данные/Unlabeled/25_12-20.mp4,680,34061,ml/output/frames/25_12-20/000680.jpg,3840,2160,0.5,2831.0
Данные/Unlabeled/25_12-20.mp4,685,34311,ml/output/frames/25_12-20/000685.jpg,3840,2160,0.5,2786.5
Данные/Unlabeled/25_12-20.mp4,690,34561,ml/output/frames/25_12-20/000690.jpg,3840,2160,0.5,2620.1
Данные/Unlabeled/25_12-20.mp4,695,34812,ml/output/frames/25_12-20/000695.jpg,3840,2160,0.5,3242.7
Данные/Unlabeled/25_12-20.mp4,700,35062,ml/output/frames/25_12-20/000700.jpg,3840,2160,0.5,2728.0
Данные/Unlabeled/25_12-20.mp4,705,35313,ml/output/frames/25_12-20/000705.jpg,3840,2160,0.5,2910.6
Данные/Unlabeled/25_12-20.mp4,710,35563,ml/output/frames/25_12-20/000710.jpg,3840,2160,0.5,2724.7
Данные/Unlabeled/25_12-20.mp4,715,35814,ml/output/frames/25_12-20/000715.jpg,3840,2160,0.5,2822.9
Данные/Unlabeled/25_12-20.mp4,720,36064,ml/output/frames/25_12-20/000720.jpg,3840,2160,0.5,2678.7
Данные/Unlabeled/25_12-20.mp4,725,36315,ml/output/frames/25_12-20/000725.jpg,3840,2160,0.5,3498.0
Данные/Unlabeled/25_12-20.mp4,730,36565,ml/output/frames/25_12-20/000730.jpg,3840,2160,0.5,3680.6
Данные/Unlabeled/25_12-20.mp4,740,37066,ml/output/frames/25_12-20/000740.jpg,3840,2160,0.5,4543.8
Данные/Unlabeled/25_12-20.mp4,760,38068,ml/output/frames/25_12-20/000760.jpg,3840,2160,0.5,5632.4
Данные/Unlabeled/25_12-20.mp4,780,39069,ml/output/frames/25_12-20/000780.jpg,3840,2160,0.5,4287.5
Данные/Unlabeled/25_12-20.mp4,785,39320,ml/output/frames/25_12-20/000785.jpg,3840,2160,0.5,3455.0
Данные/Unlabeled/25_12-20.mp4,790,39570,ml/output/frames/25_12-20/000790.jpg,3840,2160,0.5,2834.1
Данные/Unlabeled/25_12-20.mp4,795,39821,ml/output/frames/25_12-20/000795.jpg,3840,2160,0.5,2804.1
Данные/Unlabeled/25_12-20.mp4,800,40071,ml/output/frames/25_12-20/000800.jpg,3840,2160,0.5,3385.3
Данные/Unlabeled/25_12-20.mp4,805,40322,ml/output/frames/25_12-20/000805.jpg,3840,2160,0.5,4256.8
Данные/Unlabeled/25_12-20.mp4,820,41073,ml/output/frames/25_12-20/000820.jpg,3840,2160,0.5,5222.9
Данные/Unlabeled/25_12-20.mp4,850,42576,ml/output/frames/25_12-20/000850.jpg,3840,2160,0.5,6089.3
Данные/Unlabeled/26_12-20.mp4,0,0,ml/output/frames/26_12-20/000000.jpg,3840,2160,0.5,3505.8
Данные/Unlabeled/26_12-20.mp4,5,250,ml/output/frames/26_12-20/000005.jpg,3840,2160,0.5,3662.3
Данные/Unlabeled/26_12-20.mp4,10,500,ml/output/frames/26_12-20/000010.jpg,3840,2160,0.5,3459.7
Данные/Unlabeled/26_12-20.mp4,15,750,ml/output/frames/26_12-20/000015.jpg,3840,2160,0.5,3391.2
Данные/Unlabeled/26_12-20.mp4,20,1000,ml/output/frames/26_12-20/000020.jpg,3840,2160,0.5,3397.3
Данные/Unlabeled/26_12-20.mp4,25,1249,ml/output/frames/26_12-20/000025.jpg,3840,2160,0.5,4052.8
Данные/Unlabeled/26_12-20.mp4,30,1499,ml/output/frames/26_12-20/000030.jpg,3840,2160,0.5,3276.3
Данные/Unlabeled/26_12-20.mp4,35,1749,ml/output/frames/26_12-20/000035.jpg,3840,2160,0.5,3350.2
Данные/Unlabeled/26_12-20.mp4,40,1999,ml/output/frames/26_12-20/000040.jpg,3840,2160,0.5,3313.4
Данные/Unlabeled/26_12-20.mp4,45,2249,ml/output/frames/26_12-20/000045.jpg,3840,2160,0.5,3134.2
Данные/Unlabeled/26_12-20.mp4,50,2499,ml/output/frames/26_12-20/000050.jpg,3840,2160,0.5,3180.1
Данные/Unlabeled/26_12-20.mp4,55,2749,ml/output/frames/26_12-20/000055.jpg,3840,2160,0.5,3999.2
Данные/Unlabeled/26_12-20.mp4,60,2999,ml/output/frames/26_12-20/000060.jpg,3840,2160,0.5,3858.5
Данные/Unlabeled/26_12-20.mp4,65,3249,ml/output/frames/26_12-20/000065.jpg,3840,2160,0.5,3697.8
Данные/Unlabeled/26_12-20.mp4,70,3499,ml/output/frames/26_12-20/000070.jpg,3840,2160,0.5,3481.8
Данные/Unlabeled/26_12-20.mp4,75,3748,ml/output/frames/26_12-20/000075.jpg,3840,2160,0.5,3419.2
Данные/Unlabeled/26_12-20.mp4,80,3998,ml/output/frames/26_12-20/000080.jpg,3840,2160,0.5,3436.7
Данные/Unlabeled/26_12-20.mp4,85,4248,ml/output/frames/26_12-20/000085.jpg,3840,2160,0.5,3321.1
Данные/Unlabeled/26_12-20.mp4,90,4498,ml/output/frames/26_12-20/000090.jpg,3840,2160,0.5,3440.8
Данные/Unlabeled/26_12-20.mp4,95,4748,ml/output/frames/26_12-20/000095.jpg,3840,2160,0.5,4256.2
Данные/Unlabeled/26_12-20.mp4,100,4998,ml/output/frames/26_12-20/000100.jpg,3840,2160,0.5,4071.7
Данные/Unlabeled/26_12-20.mp4,105,5248,ml/output/frames/26_12-20/000105.jpg,3840,2160,0.5,4528.3
Данные/Unlabeled/26_12-20.mp4,110,5498,ml/output/frames/26_12-20/000110.jpg,3840,2160,0.5,4947.4
Данные/Unlabeled/26_12-20.mp4,120,5998,ml/output/frames/26_12-20/000120.jpg,3840,2160,0.5,6267.7
Данные/Unlabeled/26_12-20.mp4,135,6747,ml/output/frames/26_12-20/000135.jpg,3840,2160,0.5,7090.8
Данные/Unlabeled/26_12-20.mp4,150,7497,ml/output/frames/26_12-20/000150.jpg,3840,2160,0.5,5823.4
Данные/Unlabeled/26_12-20.mp4,155,7747,ml/output/frames/26_12-20/000155.jpg,3840,2160,0.5,3791.2
Данные/Unlabeled/26_12-20.mp4,160,7997,ml/output/frames/26_12-20/000160.jpg,3840,2160,0.5,3543.4
Данные/Unlabeled/26_12-20.mp4,165,8247,ml/output/frames/26_12-20/000165.jpg,3840,2160,0.5,3410.4
Данные/Unlabeled/26_12-20.mp4,170,8497,ml/output/frames/26_12-20/000170.jpg,3840,2160,0.5,3516.1
Данные/Unlabeled/26_12-20.mp4,175,8746,ml/output/frames/26_12-20/000175.jpg,3840,2160,0.5,2935.1
Данные/Unlabeled/26_12-20.mp4,180,8996,ml/output/frames/26_12-20/000180.jpg,3840,2160,0.5,2943.7
Данные/Unlabeled/26_12-20.mp4,185,9246,ml/output/frames/26_12-20/000185.jpg,3840,2160,0.5,2938.1
Данные/Unlabeled/26_12-20.mp4,190,9496,ml/output/frames/26_12-20/000190.jpg,3840,2160,0.5,2989.8
Данные/Unlabeled/26_12-20.mp4,195,9746,ml/output/frames/26_12-20/000195.jpg,3840,2160,0.5,3302.9
Данные/Unlabeled/26_12-20.mp4,200,9996,ml/output/frames/26_12-20/000200.jpg,3840,2160,0.5,3269.6
Данные/Unlabeled/26_12-20.mp4,205,10246,ml/output/frames/26_12-20/000205.jpg,3840,2160,0.5,3218.2
Данные/Unlabeled/26_12-20.mp4,210,10496,ml/output/frames/26_12-20/000210.jpg,3840,2160,0.5,3021.2
Данные/Unlabeled/26_12-20.mp4,215,10746,ml/output/frames/26_12-20/000215.jpg,3840,2160,0.5,3339.6
Данные/Unlabeled/26_12-20.mp4,220,10995,ml/output/frames/26_12-20/000220.jpg,3840,2160,0.5,3431.0
Данные/Unlabeled/26_12-20.mp4,225,11245,ml/output/frames/26_12-20/000225.jpg,3840,2160,0.5,3331.2
Данные/Unlabeled/26_12-20.mp4,230,11495,ml/output/frames/26_12-20/000230.jpg,3840,2160,0.5,3382.7
Данные/Unlabeled/26_12-20.mp4,235,11745,ml/output/frames/26_12-20/000235.jpg,3840,2160,0.5,3587.3
Данные/Unlabeled/26_12-20.mp4,240,11995,ml/output/frames/26_12-20/000240.jpg,3840,2160,0.5,3301.0
Данные/Unlabeled/26_12-20.mp4,245,12245,ml/output/frames/26_12-20/000245.jpg,3840,2160,0.5,3252.3
Данные/Unlabeled/26_12-20.mp4,250,12495,ml/output/frames/26_12-20/000250.jpg,3840,2160,0.5,2982.3
Данные/Unlabeled/26_12-20.mp4,255,12745,ml/output/frames/26_12-20/000255.jpg,3840,2160,0.5,3567.2
Данные/Unlabeled/26_12-20.mp4,260,12995,ml/output/frames/26_12-20/000260.jpg,3840,2160,0.5,4130.0
Данные/Unlabeled/26_12-20.mp4,265,13245,ml/output/frames/26_12-20/000265.jpg,3840,2160,0.5,3295.2
Данные/Unlabeled/26_12-20.mp4,270,13494,ml/output/frames/26_12-20/000270.jpg,3840,2160,0.5,2915.6
Данные/Unlabeled/26_12-20.mp4,275,13744,ml/output/frames/26_12-20/000275.jpg,3840,2160,0.5,3305.6
Данные/Unlabeled/26_12-20.mp4,280,13994,ml/output/frames/26_12-20/000280.jpg,3840,2160,0.5,3448.8
Данные/Unlabeled/26_12-20.mp4,285,14244,ml/output/frames/26_12-20/000285.jpg,3840,2160,0.5,3750.9
Данные/Unlabeled/26_12-20.mp4,290,14494,ml/output/frames/26_12-20/000290.jpg,3840,2160,0.5,4133.0
Данные/Unlabeled/26_12-20.mp4,295,14744,ml/output/frames/26_12-20/000295.jpg,3840,2160,0.5,5011.2
Данные/Unlabeled/26_12-20.mp4,310,15494,ml/output/frames/26_12-20/000310.jpg,3840,2160,0.5,5861.3
Данные/Unlabeled/26_12-20.mp4,315,15744,ml/output/frames/26_12-20/000315.jpg,3840,2160,0.5,5757.0
Данные/Unlabeled/26_12-20.mp4,320,15993,ml/output/frames/26_12-20/000320.jpg,3840,2160,0.5,4754.7
Данные/Unlabeled/26_12-20.mp4,325,16243,ml/output/frames/26_12-20/000325.jpg,3840,2160,0.5,3701.1
Данные/Unlabeled/26_12-20.mp4,330,16493,ml/output/frames/26_12-20/000330.jpg,3840,2160,0.5,3250.8
Данные/Unlabeled/26_12-20.mp4,335,16743,ml/output/frames/26_12-20/000335.jpg,3840,2160,0.5,3171.6
Данные/Unlabeled/26_12-20.mp4,340,16993,ml/output/frames/26_12-20/000340.jpg,3840,2160,0.5,3073.8
Данные/Unlabeled/26_12-20.mp4,345,17243,ml/output/frames/26_12-20/000345.jpg,3840,2160,0.5,3014.7
Данные/Unlabeled/26_12-20.mp4,350,17493,ml/output/frames/26_12-20/000350.jpg,3840,2160,0.5,3002.3
Данные/Unlabeled/26_12-20.mp4,355,17743,ml/output/frames/26_12-20/000355.jpg,3840,2160,0.5,3508.8
Данные/Unlabeled/26_12-20.mp4,360,17993,ml/output/frames/26_12-20/000360.jpg,3840,2160,0.5,3173.5
Данные/Unlabeled/26_12-20.mp4,365,18243,ml/output/frames/26_12-20/000365.jpg,3840,2160,0.5,3349.7
Данные/Unlabeled/26_12-20.mp4,370,18492,ml/output/frames/26_12-20/000370.jpg,3840,2160,0.5,3216.0
Данные/Unlabeled/26_12-20.mp4,375,18742,ml/output/frames/26_12-20/000375.jpg,3840,2160,0.5,2887.7
Данные/Unlabeled/26_12-20.mp4,380,18992,ml/output/frames/26_12-20/000380.jpg,3840,2160,0.5,2915.7
Данные/Unlabeled/26_12-20.mp4,385,19242,ml/output/frames/26_12-20/000385.jpg,3840,2160,0.5,3015.7
Данные/Unlabeled/26_12-20.mp4,390,19492,ml/output/frames/26_12-20/000390.jpg,3840,2160,0.5,3032.2
Данные/Unlabeled/26_12-20.mp4,395,19742,ml/output/frames/26_12-20/000395.jpg,3840,2160,0.5,3192.9
Данные/Unlabeled/26_12-20.mp4,400,19992,ml/output/frames/26_12-20/000400.jpg,3840,2160,0.5,3249.3
Данные/Unlabeled/26_12-20.mp4,405,20242,ml/output/frames/26_12-20/000405.jpg,3840,2160,0.5,3335.0
Данные/Unlabeled/26_12-20.mp4,410,20492,ml/output/frames/26_12-20/000410.jpg,3840,2160,0.5,3082.8
Данные/Unlabeled/26_12-20.mp4,415,20741,ml/output/frames/26_12-20/000415.jpg,3840,2160,0.5,3293.5
